1308	2137.6250000000005
1309	662.9583333333333
1310	557.8499999999999
1311	2685.9750000000004
1312	2758.3934782608694
1313	2355.906666666667
1314	1930.4022222222222
1315	2137.6250000000005
1316	662.9583333333333
1317	2685.9750000000004
1318	2758.3934782608694
1319	2355.906666666667
1320	1930.4022222222222
1321	2137.6250000000005
1322	662.9583333333333
1323	2685.9750000000004
1324	2758.3934782608694
1325	2355.906666666667
1326	1930.4022222222222
1327	2137.6250000000005
1328	662.9583333333333
1329	2685.9750000000004
1330	2758.3934782608694
1331	2355.906666666667
1332	1930.4022222222222
1333	2137.6250000000005
1334	662.9583333333333
1335	557.8499999999999
1336	2685.9750000000004
1337	2758.3934782608694
1338	2355.906666666667
1339	1930.4022222222222
1340	2137.6250000000005
1341	662.9583333333333
1342	2685.9750000000004
1343	2758.3934782608694
1344	2355.906666666667
1345	1930.4022222222222
1346	2137.6250000000005
1347	662.9583333333333
1348	278.92499999999995
1349	2355.906666666667
1350	1930.4022222222222
1351	2137.6250000000005
1352	662.9583333333333
1353	557.8499999999999
1354	2685.9750000000004
1355	2758.3934782608694
1356	2355.906666666667
1357	1930.4022222222222
1358	2137.6250000000005
1359	662.9583333333333
1360	278.92499999999995
1361	2685.9750000000004
1362	2758.3934782608694
1363	2355.906666666667
1364	1930.4022222222222
1365	2137.6250000000005
1366	662.9583333333333
1367	557.8499999999999
1368	2685.9750000000004
1369	2758.3934782608694
1370	2355.906666666667
1371	1930.4022222222222
1372	2137.6250000000005
1373	662.9583333333333
1374	557.8499999999999
1375	2685.9750000000004
1376	2758.3934782608694
1377	2355.906666666667
1378	1930.4022222222222
1379	2137.6250000000005
1380	662.9583333333333
1381	557.8499999999999
1382	2685.9750000000004
1383	2758.3934782608694
1384	2355.906666666667
1385	1930.4022222222222
1386	2137.6250000000005
1387	662.9583333333333
1388	2685.9750000000004
1389	2758.3934782608694
1390	2355.906666666667
1391	1930.4022222222222
1392	2137.6250000000005
1393	662.9583333333333
1394	557.8499999999999
1395	2685.9750000000004
1396	2758.3934782608694
1397	2355.906666666667
1398	1930.4022222222222
1399	2137.6250000000005
1400	662.9583333333333
1401	557.8499999999999
1402	2758.3934782608694
1403	2355.906666666667
1404	1930.4022222222222
1405	2137.6250000000005
1406	662.9583333333333
1407	2685.9750000000004
1408	2758.3934782608694
1409	2355.906666666667
1410	1930.4022222222222
1411	2137.6250000000005
1412	662.9583333333333
1413	557.8499999999999
1414	2685.9750000000004
1415	2758.3934782608694
1416	2355.906666666667
1417	1930.4022222222222
1418	2137.6250000000005
1419	662.9583333333333
1420	278.92499999999995
1421	2685.9750000000004
1422	2758.3934782608694
1423	2355.906666666667
1424	1930.4022222222222
1425	2137.6250000000005
1426	662.9583333333333
1427	557.8499999999999
1428	2685.9750000000004
1429	2758.3934782608694
1430	2355.906666666667
1431	1930.4022222222222
1432	2137.6250000000005
1433	662.9583333333333
1434	557.8499999999999
1435	2685.9750000000004
1436	2758.3934782608694
1437	2355.906666666667
1438	1930.4022222222222
1439	2137.6250000000005
1440	662.9583333333333
1441	557.8499999999999
1442	2685.9750000000004
1443	2758.3934782608694
1444	2355.906666666667
1445	1930.4022222222222
1446	2137.6250000000005
1447	662.9583333333333
1448	278.92499999999995
1449	2685.9750000000004
1450	2758.3934782608694
1451	2355.906666666667
1452	1930.4022222222222
