1308	2137.625
1309	662.958333333
1310	557.85
1311	2685.975
1312	2758.39347826
1313	2355.90666667
1314	1930.40222222
1315	2137.625
1316	662.958333333
1317	2685.975
1318	2758.39347826
1319	2355.90666667
1320	1930.40222222
1321	2137.625
1322	662.958333333
1323	2685.975
1324	2758.39347826
1325	2355.90666667
1326	1930.40222222
1327	2137.625
1328	662.958333333
1329	2685.975
1330	2758.39347826
1331	2355.90666667
1332	1930.40222222
1333	2137.625
1334	662.958333333
1335	557.85
1336	2685.975
1337	2758.39347826
1338	2355.90666667
1339	1930.40222222
1340	2137.625
1341	662.958333333
1342	2685.975
1343	2758.39347826
1344	2355.90666667
1345	1930.40222222
1346	2137.625
1347	662.958333333
1348	278.925
1349	2355.90666667
1350	1930.40222222
1351	2137.625
1352	662.958333333
1353	557.85
1354	2685.975
1355	2758.39347826
1356	2355.90666667
1357	1930.40222222
1358	2137.625
1359	662.958333333
1360	278.925
1361	2685.975
1362	2758.39347826
1363	2355.90666667
1364	1930.40222222
1365	2137.625
1366	662.958333333
1367	557.85
1368	2685.975
1369	2758.39347826
1370	2355.90666667
1371	1930.40222222
1372	2137.625
1373	662.958333333
1374	557.85
1375	2685.975
1376	2758.39347826
1377	2355.90666667
1378	1930.40222222
1379	2137.625
1380	662.958333333
1381	557.85
1382	2685.975
1383	2758.39347826
1384	2355.90666667
1385	1930.40222222
1386	2137.625
1387	662.958333333
1388	2685.975
1389	2758.39347826
1390	2355.90666667
1391	1930.40222222
1392	2137.625
1393	662.958333333
1394	557.85
1395	2685.975
1396	2758.39347826
1397	2355.90666667
1398	1930.40222222
1399	2137.625
1400	662.958333333
1401	557.85
1402	2758.39347826
1403	2355.90666667
1404	1930.40222222
1405	2137.625
1406	662.958333333
1407	2685.975
1408	2758.39347826
1409	2355.90666667
1410	1930.40222222
1411	2137.625
1412	662.958333333
1413	557.85
1414	2685.975
1415	2758.39347826
1416	2355.90666667
1417	1930.40222222
1418	2137.625
1419	662.958333333
1420	278.925
1421	2685.975
1422	2758.39347826
1423	2355.90666667
1424	1930.40222222
1425	2137.625
1426	662.958333333
1427	557.85
1428	2685.975
1429	2758.39347826
1430	2355.90666667
1431	1930.40222222
1432	2137.625
1433	662.958333333
1434	557.85
1435	2685.975
1436	2758.39347826
1437	2355.90666667
1438	1930.40222222
1439	2137.625
1440	662.958333333
1441	557.85
1442	2685.975
1443	2758.39347826
1444	2355.90666667
1445	1930.40222222
1446	2137.625
1447	662.958333333
1448	278.925
1449	2685.975
1450	2758.39347826
1451	2355.90666667
1452	1930.40222222
1453	2137.625
1454	662.958333333
1455	557.85
1456	2685.975
1457	2758.39347826
1458	2355.90666667
1459	1930.40222222
1460	2137.625
1461	662.958333333
1462	557.85
1463	2685.975
1464	2758.39347826
1465	2355.90666667
1466	1930.40222222
1467	2137.625
1468	662.958333333
1469	557.85
1470	2685.975
1471	2758.39347826
1472	2355.90666667
1473	1930.40222222
1474	2137.625
1475	662.958333333
1476	278.925
1477	2685.975
1478	2758.39347826
1479	2355.90666667
1480	1930.40222222
1481	2137.625
1482	662.958333333
1483	557.85
1484	2685.975
1485	2758.39347826
1486	2355.90666667
1487	1930.40222222
1488	2137.625
1489	662.958333333
1490	557.85
1491	2685.975
1492	2758.39347826
1493	2355.90666667
1494	1930.40222222
1495	2137.625
1496	278.925
1497	2685.975
1498	2758.39347826
1499	2355.90666667
1500	1930.40222222
1501	2137.625
1502	662.958333333
1503	557.85
1504	2685.975
1505	2758.39347826
1506	2355.90666667
1507	1930.40222222
1508	2137.625
1509	662.958333333
1510	557.85
1511	2685.975
1512	2758.39347826
1513	2355.90666667
1514	1930.40222222
1515	2137.625
1516	662.958333333
1517	2685.975
1518	2758.39347826
1519	2355.90666667
1520	1930.40222222
1521	2137.625
1522	662.958333333
1523	2758.39347826
1524	2355.90666667
1525	1930.40222222
1526	2137.625
1527	662.958333333
1528	278.925
1529	2685.975
1530	2758.39347826
1531	2355.90666667
1532	1930.40222222
1533	2137.625
1534	662.958333333
1535	557.85
1536	2685.975
1537	2758.39347826
1538	2355.90666667
1539	1930.40222222
1540	2137.625
1541	662.958333333
1542	557.85
1543	2685.975
1544	2758.39347826
1545	2355.90666667
1546	1930.40222222
1547	2137.625
1548	662.958333333
1549	557.85
1550	2685.975
1551	2758.39347826
1552	2355.90666667
1553	1930.40222222
1554	2137.625
1555	662.958333333
1556	278.925
1557	2685.975
1558	2758.39347826
1559	2355.90666667
1560	1930.40222222
1561	2137.625
1562	662.958333333
1563	557.85
1564	2685.975
1565	2758.39347826
1566	2355.90666667
1567	1930.40222222
1568	2137.625
1569	662.958333333
1570	557.85
1571	2685.975
1572	2758.39347826
1573	2355.90666667
1574	1930.40222222
1575	2137.625
1576	662.958333333
1577	557.85
1578	2685.975
1579	2758.39347826
